,271,189,131,82,215,74,43,55,154,21,272,161,83,5,121,184,210,263,110,22,56,190,84,149,111,32,218,8,112,94,211,255,101,274,265,219,144,67,275,186,102,266,232,246,206,191,198,173,165,78,151,25,86,234,222,126,235,158,212,60,200,15,192,79,207,16,51,213,259,237,181,224,39,238,71,89,40,117,193,202,279,153,41,239,118,108,141,280,90,73,240,42,169
198,11329,46706,34402,9823,11757,9948,14910,73383,14910,24145,13177,16162,30115,38063,46349,49388,51981,30438,34503,29724,39366,9274,22274,53898,23738,56251,8530,8981,88788,55121,46609,50654,40423,49878,25921,39269,40987,23629,46477,32520,51415,63119,51047,9531,38193,47276,0,39487,69986,36816,39832,34209,64686,62505,4849,59522,68996,41822,74053,31066,51541,3896,40306,40704,56575,41543,59117,48033,25095,35809,53815,49204,29187,49097,3859,34282,51167,26891,14019,24851,14936,35585,30265,51566,73197,31621,47105,28239,24427,39832,36655,34499,15256
173,33434,5764,16907,31979,44991,47813,30542,33196,30542,21075,42012,31794,14039,3819,5407,7131,14556,14362,7622,12544,4525,36461,29389,13233,24837,17497,47697,36168,48601,18719,3145,8449,2386,9168,17767,18952,1967,21394,3207,16544,10603,36088,8842,32428,22383,5071,39487,0,43318,5338,19754,18342,38018,36999,37470,32759,37963,5521,43608,17669,9219,44886,3236,2405,23184,3197,19251,5383,20402,8772,12611,6882,19261,6775,44849,22719,26676,22059,30593,23674,31510,10086,14647,8725,31612,16971,3769,18504,25749,19754,20788,18487,31830
165,63933,40604,47694,62478,63813,67875,61041,41231,61041,57364,62428,62293,54165,46148,40247,38863,33759,54488,47602,51119,47890,60659,42085,30161,63832,37590,77311,60366,22632,27036,40968,38191,43581,35262,59045,37109,43186,57683,41439,57103,35545,4652,37741,62927,62007,39167,69986,43318,0,44945,58075,57139,5498,7695,66276,8630,15058,38646,11204,53996,33661,73692,44494,43663,20572,40035,29256,40049,54738,46608,32130,36362,55755,36083,73655,40503,19852,58553,59399,64244,60316,49363,50572,32751,40680,54551,39455,54998,63820,58075,59585,56938,60636
78,30763,8423,14236,29308,42320,45142,27871,35716,27871,16051,44512,29123,11370,1132,8066,9723,17680,11693,3636,9806,4225,33790,31541,16357,22166,20017,45026,33497,51121,21843,5737,13041,5302,13644,15096,16722,4495,16370,6541,13029,13195,37973,12994,29757,18868,7663,36816,5338,44945,0,15659,14247,40142,39123,34893,34883,40087,7518,45732,12055,13526,42309,5895,6018,29515,5844,23784,8716,15607,3128,17330,11189,13814,11082,42272,19479,28837,16612,28016,18227,28933,4880,9200,15081,36331,12876,7842,13057,23172,15659,16693,14392,29253
151,35679,22477,17110,37129,46107,50987,29827,47539,29827,16864,48299,38983,11220,15211,22130,25223,31527,11543,14341,10941,16050,37577,44671,30204,18498,31840,52536,37284,62944,36447,21097,26888,19030,25467,17086,29675,19919,17183,20712,11452,27004,51103,26841,36837,15061,23111,39832,19754,58075,15659,0,5429,56213,55194,28621,50954,56158,24387,61803,7898,28875,36979,19714,20112,45586,24306,40653,27209,12025,16275,31149,26538,6697,26431,36279,36884,44908,12624,21146,11381,21039,14884,10030,28900,50150,6484,24679,6873,10705,1,10450,4846,22598
25,29112,21065,14956,30562,39296,44176,25264,46127,25264,8765,41488,26516,5597,13799,20718,24449,29676,5920,12686,6722,14638,30766,42654,28353,11931,30428,45969,30473,61532,35035,19685,25037,17618,24055,10012,28916,18507,9084,19300,3334,25592,50167,24990,30270,6997,21699,34209,18342,57139,14247,5429,0,52278,51259,27202,47019,52223,20452,57868,4697,25638,37104,16477,16875,41651,19537,36718,22370,9818,13038,27912,23301,4563,23194,37067,32713,40973,8989,22811,10604,23728,11291,7028,25663,46913,3308,21442,5016,12429,7635,3923,917,24048
86,58633,35304,42394,57178,58513,62575,55741,36767,55741,52064,57128,56993,48865,40848,34947,33563,28459,49188,42302,45819,42590,55359,36785,25697,58532,32290,72011,55066,25423,22572,35668,32891,38281,29962,53745,31809,37886,52383,36139,51803,31095,2553,32441,57627,56707,33867,64686,38018,5498,40142,56213,52278,0,2969,62097,5433,21464,34467,13884,49817,29482,69513,40315,39484,16393,35856,25293,35870,50559,42429,27951,32183,51576,31904,69476,36324,15673,54374,55220,60065,56137,45184,46393,28572,36717,50372,35276,50819,59641,53896,55406,52759,56457
234,56452,34285,41375,54997,56332,60394,53560,35040,53560,51045,54947,54812,47846,39829,33928,32544,27440,48169,41283,44800,41571,53178,34604,23970,56351,31271,69830,52885,27272,20845,34649,31872,37262,28943,51564,29628,36867,51364,35120,50784,29368,4105,31422,55446,55688,32848,62505,36999,7695,39123,55194,51259,2969,0,60025,4653,18281,31284,16874,46634,27167,67441,37600,36301,13210,32673,22606,32687,54783,39246,25636,29868,48393,29589,67404,34252,12466,51191,53148,57993,54065,42001,43210,26257,34030,47189,35391,47636,57569,50713,52223,49576,54385
222,8055,42866,30562,6394,13918,13397,9694,69543,9694,20716,15338,8556,26275,34223,42509,45548,48141,26598,30663,25884,35526,11735,24735,50058,18948,52411,11983,11442,84948,51281,42769,46814,36583,46038,19426,35429,37147,20200,42637,24483,47575,59279,47207,6102,29903,43436,4849,37470,66276,34893,28621,27202,62097,60025,0,56276,65750,38576,70807,24807,48295,5429,37060,37458,53329,38297,55871,44787,19480,32563,50569,45958,24671,45851,6863,31036,47921,22375,9668,20335,10585,30477,27019,48320,69951,25008,43859,23723,19911,41426,33409,27676,10905
126,53469,30045,37135,52014,53349,57411,50577,21511,50577,46805,51964,51829,43606,35589,29688,28304,23200,43929,37043,40560,37331,50195,31621,19697,53368,27897,66847,49902,25211,16572,30409,27632,33022,24703,48581,26645,32627,47124,30880,46544,25095,4775,27182,52463,51448,28608,59522,32759,8630,34883,50954,47019,5433,4653,56276,0,13235,28371,18138,43721,23281,63392,34219,33388,9347,29760,18720,29774,50734,36333,21750,25982,45480,25703,63355,30203,15201,48278,49099,53944,50016,39088,40297,22371,21369,44276,29180,44723,53520,47800,49310,46663,50336
235,62943,35249,42339,61488,62823,66885,60051,25650,60051,52009,61438,61303,48810,40793,34892,33508,28404,49133,42247,45764,42535,59669,41095,25400,62842,32235,76321,59376,18044,22275,35613,32836,38226,29907,47030,36119,37831,52328,36084,51748,30190,17350,32386,61937,56652,33812,68996,37963,15058,40087,56158,52223,21464,18281,65750,13235,0,33608,7143,48958,28623,72201,39456,38625,14141,34997,24218,35011,49700,41570,27092,31324,50717,31045,72164,37964,25425,53515,57908,55130,58825,44325,45534,27713,25481,49513,34417,49960,55047,53037,54547,51900,59145
158,35769,5743,16893,34314,43113,47175,32877,32496,32877,20238,41728,34129,17039,8224,5386,5944,11171,17362,9636,13993,9966,38379,24975,9848,25687,16797,50032,38086,47901,15334,3451,6532,6265,9758,18513,14582,4737,20557,3922,19977,9363,31674,6485,34763,24881,5363,41822,5521,38646,7518,24387,20452,34467,31284,38576,28371,33608,0,39354,18773,9969,47846,7111,6280,21162,3609,17229,3785,22325,11522,10660,8530,20532,8072,47809,21412,22459,23330,33553,24945,34470,13274,15918,9558,31502,19328,5036,19775,28709,23767,24362,22206,34790
212,68000,40894,47984,66545,67880,71942,65108,28564,65108,57654,66495,66360,54455,46438,40537,39153,34049,54778,47892,51409,48180,64726,46152,31045,67899,43997,81378,64433,12059,27920,41258,38481,43871,35552,52675,41176,43476,57973,41729,57393,35835,13756,38031,66994,62297,39457,74053,43608,11204,45732,61803,57868,13884,16874,70807,18138,7143,39354,0,54581,34246,78369,45079,44248,19764,40620,29841,40634,55323,47193,32715,36947,56340,36668,78332,45180,31048,59138,64076,60753,64993,49948,51157,33336,28776,55136,40040,55583,60670,58660,60170,57523,65313
60,22113,20392,11813,20545,36153,41033,19527,45454,19527,6383,38345,20779,1911,10818,20045,21306,26533,2234,9543,3579,13965,27623,39511,25210,11180,29755,39276,27330,60859,30696,17901,21894,14245,23382,6560,25773,16718,6702,19476,3431,24919,47024,21847,20994,9270,20725,31066,17669,53996,12055,7898,4697,49817,46634,24807,43721,48958,18773,54581,0,24987,34272,15826,16224,38819,17539,33886,20442,6938,12387,27261,22650,2827,22543,34235,29881,38141,6760,19979,8375,20896,8333,4070,25012,46262,1706,20791,2317,10739,10651,7474,4223,21216
200,45488,5314,24288,44033,54253,59867,42596,23040,42596,29244,52868,43848,25198,12382,5717,5306,9267,25521,17742,22999,12647,48515,32525,8066,36891,7341,59751,48222,38445,10626,6976,4563,10181,1764,29821,27549,10530,29563,7908,24408,1888,26584,8017,44482,30247,6756,51541,9219,33661,13526,28875,25638,29482,27167,48295,23281,28623,9969,34246,24987,0,53832,10457,8357,15810,9217,11877,8368,29348,17704,3144,2335,25300,2056,53795,29736,25806,32720,39539,33803,40456,16359,22815,1090,23403,23062,6441,25286,34695,25845,26879,24578,40776
15,10512,50282,37978,9580,11796,10580,14378,76959,14378,26006,13216,12403,33691,41639,49925,52964,55557,34014,38079,33300,42942,12850,25850,57474,27314,59827,6941,12557,92364,58697,50185,54230,43999,53454,29497,42845,44563,25490,50053,29773,54991,66695,54623,9288,37995,50852,3896,44886,73692,42309,36979,37104,69513,67441,5429,63392,72201,47846,78369,34272,53832,0,43889,44287,60158,45126,62700,51616,28678,39392,57398,52787,30349,52680,1943,37865,54750,31621,15346,30378,14146,39168,33848,55149,76780,35204,50688,29401,28162,44391,40238,37241,12934
192,34253,6033,17726,32798,45810,48632,31361,32151,31361,20704,43011,32613,16037,5036,5676,8565,15990,16360,8581,14737,3482,37280,30823,14667,25656,16452,48516,36987,47556,21059,4579,9883,2655,10079,18586,19951,3401,21023,4641,15247,11616,37522,10276,33247,21086,6505,40306,3236,44494,5895,19714,16477,40315,37600,37060,34219,39456,7111,45079,15826,10457,43889,0,823,24686,4521,20753,6394,20809,10260,11936,7325,17856,7218,45256,24280,27633,22071,31000,23686,31917,10072,15371,9687,30937,15618,4603,17842,26156,18401,19435,17134,32237
79,34651,4575,18124,33196,46208,49030,31759,31193,31759,21102,43232,33011,16435,5424,4218,7734,15159,16758,8979,15135,3727,37678,29992,13836,26054,15494,48914,37385,46598,20101,2735,9052,1197,7979,18984,20172,2570,21421,3151,15645,9385,36691,9445,33645,21484,5674,40704,2405,43663,6018,20112,16875,39484,36301,37458,33388,38625,6280,44248,16224,8357,44287,823,0,23344,4072,19411,5543,19967,8606,12207,7596,17933,7489,44414,23594,26836,22148,30158,24422,31075,9651,12802,9958,31208,15695,4182,17919,25314,18478,19512,17211,31395
207,50522,20470,31767,49067,50402,54464,47630,23958,47630,41437,49017,48882,38238,30221,20113,18729,11547,38561,31675,35192,31963,47248,28674,11452,50421,18326,63900,46955,39363,8327,20834,16289,23447,15998,36458,23698,23052,41756,21305,41176,16850,13462,17606,49516,46080,19033,56575,23184,20572,29515,45586,41651,16393,13210,53329,9347,14141,21162,19764,38819,15810,60158,24686,23344,0,22582,11772,22107,40021,31891,14802,19034,41038,18755,61019,27867,14280,43836,46763,45451,47680,34646,35855,15423,24405,39371,20517,40281,45368,42154,43188,40887,48000
16,35490,5038,16812,34035,43032,47094,32598,29803,32598,20157,41647,33850,16958,5250,4681,4972,11369,17281,8028,13912,6288,38298,26364,10046,25606,14104,49753,38005,45208,15532,2804,6730,3941,8839,18432,15971,2413,20476,3275,18307,8444,33063,7065,34484,24800,4325,41543,3197,40035,5844,24306,19537,35856,32673,38297,29760,34997,3609,40620,17539,9217,45126,4521,4072,22582,0,20245,4848,19512,7689,11472,8813,17719,8706,45634,21177,27670,20517,31378,22132,32295,9441,13105,10370,34518,16515,4950,16962,24496,20539,21549,19272,32615
51,53064,16537,30835,51609,52944,57006,50172,26549,50172,36504,51559,51424,33305,21990,16180,14796,10377,33628,25902,30259,22994,49790,31216,10282,41953,14393,66442,49497,41954,6006,16901,12356,19514,12065,34779,26240,19119,36823,17372,36243,12348,22023,13673,52058,41147,15100,59117,19251,29256,23784,40653,36718,25293,22606,55871,18720,24218,17229,29841,33886,11877,62700,20753,19411,11772,20245,0,17336,37828,27025,10344,13568,36035,13289,62950,29798,16211,38833,48694,40448,49611,28777,31421,10965,27068,36886,17047,35278,48519,39669,40703,38402,49931
213,41980,4243,18035,40525,44247,48309,39088,28954,39088,23060,42862,40340,19861,8122,3886,4123,10894,20184,12458,16815,9126,43108,26378,9571,33383,13255,56243,42815,44359,15057,3033,5823,5646,7990,21335,15985,5251,23379,3487,21140,7595,33077,6216,40974,27703,3476,48033,5383,40049,8716,27209,22370,35870,32687,44787,29774,35011,3785,40634,20442,8368,51616,6394,5543,22107,4848,17336,0,21633,10830,9487,7357,19840,6884,46580,22200,23247,22638,32324,24253,33241,12582,15226,8385,30877,18636,3480,19083,26617,23075,23670,21514,33561
259,16786,25798,10737,15218,33363,31386,14200,51042,14200,3304,35555,15452,7359,17155,25441,24858,30085,7682,13095,8319,18458,24833,36721,28762,6542,35343,33305,24540,66447,34248,21453,25446,19515,28970,740,30187,20270,3623,25569,7099,28277,54037,25399,15667,12519,26368,25095,20402,54738,15607,12025,9818,50559,54783,19480,50734,49700,22325,55323,6938,29348,28678,20809,19967,40021,19512,37828,21633,0,13812,32729,28118,6465,28011,29565,23975,40860,4134,15309,3801,12918,12271,8008,30480,51730,6802,26019,5517,6100,17127,13483,9470,16546
237,29756,11532,12280,28301,40896,45776,26864,39398,26864,14225,43088,28116,9865,4247,11175,14055,19282,10188,1810,7980,7909,32366,33204,17959,19674,23699,44019,32073,54803,23445,9171,14643,8154,17326,12500,18385,7929,14544,9975,11808,17474,39636,14596,28750,17647,11097,35809,8772,46608,3128,16275,13038,42429,39246,32563,36333,41570,11522,47193,12387,17704,39392,10260,8606,31891,7689,27025,10830,13812,0,19269,14658,12812,14551,41905,21923,31281,15610,27649,17225,28566,2815,7205,17020,38270,10811,9988,12055,22805,13594,14628,12327,28886
181,47762,6882,24979,46307,56110,62141,44870,21012,44870,29935,54725,46122,27472,16471,9109,5997,12955,27795,20016,23690,14921,50789,34382,8738,39165,5313,62025,50496,36417,9095,9606,5796,12455,3332,32095,29406,11824,30254,10060,26682,4265,25053,9874,46756,32521,7447,53815,12611,32130,17330,31149,27912,27951,25636,50569,21750,27092,10660,32715,27261,3144,57398,11936,12207,14802,11472,10344,9487,32729,19269,0,4324,27663,4045,57377,30142,19388,30461,43121,32076,44038,18348,23049,1721,20986,26644,7597,26906,38277,29427,30461,28160,44358
224,43151,2977,26624,41696,54708,57530,40259,24417,40259,30792,47676,41511,22861,10045,3380,3600,9020,23184,15405,21561,10310,46178,30447,7693,34554,8718,57414,45885,39822,13327,5803,3834,7844,1957,27484,25471,8193,31111,5571,22071,3306,29285,6076,42145,27910,4789,49204,6882,36362,11189,26538,23301,32183,29868,45958,25982,31324,8530,36947,22650,2335,52787,7325,7596,19034,8813,13568,7357,28118,14658,4324,0,23492,1101,51987,29916,23111,30912,37731,31995,38648,16657,21007,3246,26030,21254,4849,23478,32887,24037,25071,22770,38968
39,28770,23251,14235,20409,38143,36577,19391,46994,19391,5177,40335,20643,4576,14933,22894,23065,28292,4899,11302,6526,15505,29613,41501,26969,9974,31295,45627,29320,62399,32455,19660,23653,20089,24922,6424,27532,18477,5496,21235,2133,26484,48783,23606,20858,7264,22484,29187,19261,55755,13814,6697,4563,51576,48393,24671,45480,50717,20532,56340,2827,25300,30349,17856,17933,41038,17719,36035,19840,6465,12812,27663,23492,0,23186,35700,31346,39370,5658,17165,7273,17081,9212,4949,25655,46905,2276,22922,1560,9637,12899,8114,4217,18402
238,43044,2870,26517,41589,51556,57423,40152,24138,40152,30685,50171,41404,22754,9938,3273,3141,8401,23077,15298,21454,10203,46071,29828,7074,34447,8439,57307,45778,39543,12401,5696,3202,7737,1678,27377,24852,8086,31004,5464,21964,2505,29006,5457,42038,27803,4330,49097,6775,36083,11082,26431,23194,31904,29589,45851,25703,31045,8072,36668,22543,2056,52680,7218,7489,18755,8706,13289,6884,28011,14551,4045,1101,23186,0,52411,27984,22594,31336,38155,32419,39072,14937,20891,2448,24223,21678,4558,23902,33311,24461,25495,23194,39392
71,12068,50245,37941,11136,10345,9129,18449,76922,18449,27684,11765,13959,33654,41602,49888,52927,55520,33977,38042,33263,42905,12813,25813,57437,27277,59790,5005,12520,92327,58660,50148,54193,43962,53417,29460,42808,44526,27168,50016,36059,54954,66658,54586,10844,37295,50815,3859,44849,73655,42272,36279,37067,69476,67404,6863,63355,72164,47809,78332,34235,53795,1943,45256,44414,61019,45634,62950,46580,29565,41905,57377,51987,35700,52411,0,37826,54711,30881,17563,29638,18480,39129,33809,55110,76741,35165,50649,31783,27422,43651,40199,36501,14467
89,28229,25611,20830,26774,26605,30667,25337,43770,25337,25536,25220,26589,29300,20185,25254,25491,22368,29623,21597,26188,21927,20098,10266,20317,28128,37376,35172,19805,59175,21686,23118,27111,23463,29358,23341,5213,21935,25855,24693,31705,28963,33506,26350,27223,37378,24844,34282,22719,40503,19479,36884,32713,36324,34252,31036,30203,37964,21412,45180,29881,29736,37865,24280,23594,27867,21177,29798,22200,23975,21923,30142,29916,31346,27984,37826,0,17561,32229,25344,30189,26261,23325,26106,28832,44237,30324,24241,29963,29765,32863,35358,33202,26581
40,45114,23962,31089,43659,44994,49056,42222,31951,42222,40759,43609,43474,37560,29543,23605,22221,17117,37883,30997,34514,31285,41840,15555,19034,45013,30456,58492,41547,47356,13443,24326,21549,26939,23968,40226,18290,26544,41078,24797,40498,24941,16200,21099,44108,45402,22525,51167,26676,19852,28837,44908,40973,15673,12466,47921,15201,25425,22459,31048,38141,25806,54750,27633,26836,14280,27670,16211,23247,40860,31281,19388,23111,39370,22594,54711,17561,0,43302,41317,46162,42234,34112,35321,24887,38309,39300,23523,39747,45738,42824,44334,41687,42554
117,22909,26049,13086,24359,34802,34281,13751,52415,13751,1093,37904,16491,7181,16088,25692,25863,31090,7504,14100,8403,21138,27182,41971,29767,4296,36716,39766,26889,67820,35253,22458,26451,22887,32342,4093,30330,21275,1506,24033,6786,29282,51581,26404,24067,11690,25282,26891,22059,58553,16612,12624,8989,54374,51191,22375,48278,53515,23330,59138,6760,32720,31621,22071,22148,43836,20517,38833,22638,4134,15610,30461,30912,5658,31336,30881,32229,43302,0,14572,1778,12752,12438,8175,29218,51162,6969,24696,5466,3851,17249,12464,8567,15809
193,5843,35989,23685,5346,22095,21574,1439,62666,1439,14187,23515,4150,19398,27346,35632,38671,41264,19721,23786,19007,28649,23358,35086,43181,10094,45534,22229,23065,78071,44404,35892,39937,29706,39161,15204,28552,30270,13671,35760,17954,40698,52402,40330,5975,22162,36559,14019,30593,59399,28016,21146,22811,55220,53148,9668,49099,57908,33553,64076,19979,39539,15346,31000,30158,46763,31378,48694,32324,15309,27649,43121,37731,17165,38155,17563,25344,41317,14572,0,12210,1729,25578,20258,41559,63190,18666,37098,17381,12697,29825,26648,21334,1736
202,21666,30253,14209,23116,32762,32241,11815,55497,11815,2113,38925,14555,8796,17703,29896,27478,32705,9119,15715,10018,22753,28203,39931,31382,2899,39798,38523,27910,70902,36868,24073,28066,23970,33425,4291,33397,22890,2139,25648,8401,30897,57247,28019,22824,12397,26897,24851,23674,64244,18227,11381,10604,60065,57993,20335,53944,55130,24945,60753,8375,33803,30378,23686,24422,45451,22132,40448,24253,3801,17225,32076,31995,7273,32419,29638,30189,46162,1778,12210,0,11354,14086,9823,30866,52810,8617,26344,7114,2641,18661,17981,10215,12913
279,5736,36906,24602,5239,23012,22491,1332,63583,1332,14103,24432,4043,20315,28263,36549,39588,42181,20638,24703,19924,29566,24275,36003,44098,9987,46451,23146,23982,78988,45321,36809,40854,30623,40078,12813,29469,31187,12460,36677,17870,41615,53319,41247,5868,22055,37476,14936,31510,60316,28933,21039,23728,56137,54065,10585,50016,58825,34470,64993,20896,40456,14146,31917,31075,47680,32295,49611,33241,12918,28566,44038,38648,17081,39072,18480,26261,42234,12752,1729,11354,0,26640,21320,42621,64252,19728,38160,18443,11323,29827,27710,22396,2798
153,29532,12577,11446,26215,40443,45323,26640,40159,26640,12053,42635,27892,7460,5772,12220,15807,21034,7783,2909,5965,8670,31913,35959,19711,16850,24460,43795,31620,55564,25197,11005,16395,9199,15981,12230,20137,9763,12372,11977,10417,19624,42391,16348,26664,16256,13159,35585,10086,49363,4880,14884,11291,45184,42001,30477,39088,44325,13274,49948,8333,16359,39168,10072,9651,34646,9441,28777,12582,12271,2815,18348,16657,9212,14937,39129,23325,34112,12438,25578,14086,26640,0,6081,17860,39110,9308,10868,9732,17225,14434,14108,13167,29766
41,24212,18637,9607,22757,35352,40232,21320,45003,21320,7790,37544,22572,3197,8923,18280,18451,23678,3520,6688,925,13726,26822,38710,22355,12587,29304,38475,26529,60408,27841,15046,19039,12350,22437,7967,22918,13863,8109,16621,5563,21870,43600,18992,23206,11402,17870,30265,14647,50572,9200,10030,7028,46393,43210,27019,40297,45534,15918,51157,4070,22815,33848,15371,12802,35855,13105,31421,15226,8008,7205,23049,21007,4949,20891,33809,26106,35321,8175,20258,9823,21320,6081,0,22520,44464,4634,17998,5058,12551,10352,8796,6673,20731
239,45513,4820,23877,44058,53823,59892,42621,22130,42621,28833,52438,43873,25223,14222,5223,4895,8837,25546,17767,22588,12672,48540,32095,7636,36916,6431,59776,48247,37535,9716,8504,4694,10206,1270,29846,27119,10036,29152,7414,24433,2392,25674,7587,44507,30272,6345,51566,8725,32751,15081,28900,25663,28572,26257,48320,22371,27713,9558,33336,25012,1090,55149,9687,9958,15423,10370,10965,8385,30480,17020,1721,3246,25655,2448,55110,28832,24887,29218,41559,30866,42621,17860,22520,0,22214,23705,6973,26282,35338,26488,27522,25221,41419
118,67144,28457,49047,65689,67024,71086,64252,30,64252,50777,65639,65504,46473,35472,28110,25685,27521,46796,39017,44532,33922,63870,45296,27426,58166,17781,80522,63577,17783,24301,31174,26629,31456,23045,51096,40320,33392,51096,31331,45683,23953,33447,27946,66138,51522,29373,73197,31612,40680,36331,50150,46913,36717,34030,69951,21369,25481,31502,28776,46262,23403,76780,30937,31208,24405,34518,27068,30877,51730,38270,20986,26030,46905,24223,76741,44237,38309,51162,63190,52810,64252,39110,44464,22214,0,44756,30629,46980,56389,47539,48573,46272,63903
108,29931,19694,12368,20746,36708,41588,19728,44756,19728,6584,38900,20980,3243,12428,19347,21861,27088,3566,10098,4134,13267,28178,40066,25765,11381,29057,46788,27885,60161,33664,18314,22449,16247,22684,6761,26328,17136,6903,17929,2017,24221,47579,22402,21195,7856,20328,31621,16971,54551,12876,6484,3308,50372,47189,25008,44276,49513,19328,55136,1706,23062,35204,15618,15695,39371,16515,36886,18636,6802,10811,26644,21254,2276,21678,35165,30324,39300,6969,18666,8617,19728,9308,4634,23705,44756,0,20265,2281,10839,11505,7009,3697,21422
141,41052,2047,19286,39597,45498,55431,38160,30629,38160,24311,44113,39412,21112,7248,1690,2946,9304,21435,10599,18066,7638,44079,27629,7981,32455,14930,55315,43786,46034,13467,2159,4665,4285,6063,25385,17236,4377,24630,2630,20212,5664,32483,5058,40046,26051,1287,47105,3769,39455,7842,24679,21442,35276,35391,43859,29180,34417,5036,40040,20791,6441,50688,4603,4182,20517,4950,17047,3480,26019,9988,7597,4849,22922,4558,50649,24241,23523,24696,37098,26344,38160,10868,17998,6973,30629,20265,0,21426,31328,22724,23758,21457,37409
280,21029,22494,13478,19461,37379,35629,18443,46980,18443,5081,39571,19695,3667,12574,21571,22308,27535,3990,10545,4889,15491,28849,40737,26212,9878,31281,36449,28556,62385,31698,18903,22896,19325,24908,5476,26775,17720,5400,20478,2349,25727,48026,22849,19910,8260,21727,28239,18504,54998,13057,6873,5016,50819,47636,23723,44723,49960,19775,55583,2317,25286,29401,17842,17919,40281,16962,35278,19083,5517,12055,26906,23478,1560,23902,31783,29963,39747,5466,17381,7114,18443,9732,5058,26282,46980,2281,21426,0,8678,13783,8998,5101,17050
90,19450,31145,16310,20900,32338,31817,11323,56389,11323,4186,38501,14063,11160,22502,30788,33827,35069,11483,18079,12382,23805,27779,39507,33746,1489,40690,36307,27486,71794,38744,31048,30430,24862,34317,6753,32973,25426,4263,30916,11985,35854,56823,35486,20608,11721,31715,24427,25749,63820,23172,10705,12429,59641,57569,19911,53520,55047,28709,60670,10739,34695,28162,26156,25314,45368,24496,48519,26617,6100,22805,38277,32887,9637,33311,27422,29765,45738,3851,12697,2641,11323,17225,12551,35338,56389,10839,31328,8678,0,18235,17555,11085,11723
73,35679,22477,17110,37129,46107,50987,29827,47539,29827,16864,48299,38983,11220,15211,22130,25223,31527,11543,14341,10941,16050,37577,44671,30204,18498,31840,52536,37284,62944,36447,21097,26888,19030,25467,17086,29675,19919,17183,20712,11452,27004,51103,26841,36837,15061,23111,39832,19754,58075,15659,1,7635,53896,50713,41426,47800,53037,23767,58660,10651,25845,44391,18401,18478,42154,20539,39669,23075,17127,13594,29427,24037,12899,24461,43651,32863,42824,17249,29825,18661,29827,14434,10352,26488,47539,11505,22724,13783,18235,0,10450,4846,22598
240,34999,23511,17402,36449,41742,46622,27710,48573,27710,12079,43934,28962,8043,16245,23164,26895,32122,8366,15132,9168,17084,33212,45100,30799,17818,32874,51856,32919,63978,37481,22131,27483,20064,26501,13442,31362,20953,12398,21746,6648,28038,52613,27436,36157,10412,24145,36655,20788,59585,16693,10450,3923,55406,52223,33409,49310,54547,24362,60170,7474,26879,40238,19435,19512,43188,21549,40703,23670,13483,14628,30461,25071,8114,25495,40199,35358,44334,12464,26648,17981,27710,14108,8796,27522,48573,7009,23758,8998,17555,10450,0,4353,26300
42,28529,21210,15246,29979,39586,44466,22396,46272,22396,8182,41778,23648,5887,13944,20863,23956,29966,6210,13074,7012,14783,31056,42944,28643,11348,30573,45386,30763,61677,35180,19830,25327,17763,24200,9429,29206,18652,8501,19445,2751,25737,49966,25280,29687,6414,21844,34499,18487,56938,14392,4846,917,52759,49576,27676,46663,51900,22206,57523,4223,24578,37241,17134,17211,40887,19272,38402,21514,9470,12327,28160,22770,4217,23194,36501,33202,41687,8567,21334,10215,22396,13167,6673,25221,46272,3697,21457,5101,11085,4846,4353,0,21096
169,4524,37226,24922,4027,23332,22811,2798,63903,2798,15424,24752,1,20635,28583,36869,39908,42501,20958,25023,20244,29886,24595,36323,44418,11546,46771,19185,24302,79308,45641,37129,41174,30943,40398,16441,29789,31507,14908,36997,19191,41935,53639,41567,4656,23614,37796,15256,31830,60636,29253,22598,24048,56457,54385,10905,50336,59145,34790,65313,21216,40776,12934,32237,31395,48000,32615,49931,33561,16546,28886,44358,38968,18402,39392,14467,26581,42554,15809,1736,12913,2798,29766,20731,41419,63903,21422,37409,17050,11723,22598,26300,21096,0
